order_item_id,order_id,product_id,quantity,unit_price,discount
OI001191,O00387,P0075,1,8404.97,0.15
OI001192,O00388,P0023,4,5090.98,0.0
OI001193,O00388,P0101,1,29055.75,0.05
OI001194,O00388,P0024,3,9812.32,0.0
OI001195,O00388,P0108,5,27881.04,0.15
OI001196,O00389,P0097,3,3005.35,0.0
OI001197,O00389,P0086,2,26990.09,0.0
OI001198,O00389,P0058,2,19519.27,0.0
OI001199,O00389,P0080,5,22400.48,0.0
OI001200,O00390,P0056,5,26540.94,0.0
OI001201,O00391,P0051,1,29022.02,0.0
OI001202,O00392,P0084,4,29957.77,0.15
OI001203,O00392,P0062,4,17669.73,0.2
OI001204,O00393,P0093,5,12034.06,0.0
OI001205,O00393,P0063,4,19689.07,0.2
OI001206,O00393,P0039,3,22385.74,0.0
OI001207,O00393,P0080,2,22400.48,0.0
OI001208,O00393,P0105,1,17274.11,0.0
OI001209,O00394,P0105,1,17274.11,0.15
OI001210,O00395,P0110,2,10608.58,0.05
OI001211,O00395,P0004,2,8571.23,0.15
OI001212,O00396,P0056,5,26540.94,0.0
OI001213,O00396,P0108,1,27881.04,0.0
OI001214,O00397,P0019,1,28629.69,0.0
OI001215,O00397,P0061,2,11732.74,0.15
OI001216,O00397,P0055,4,20284.12,0.05
OI001217,O00397,P0003,4,28035.34,0.0
OI001218,O00398,P0075,5,8404.97,0.2
OI001219,O00398,P0032,4,28363.64,0.0
OI001220,O00398,P0026,3,12432.11,0.0
OI001221,O00398,P0038,1,361.97,0.15
OI001222,O00399,P0054,5,17586.66,0.1
OI001223,O00399,P0109,5,5510.83,0.0
OI001224,O00399,P0064,1,12314.5,0.05
OI001225,O00399,P0095,4,28613.34,0.05
OI001226,O00400,P0076,4,7609.55,0.0
OI001227,O00400,P0093,1,12034.06,0.1
OI001228,O00400,P0079,1,3907.55,0.05
OI001229,O00400,P0120,5,20385.15,0.0
OI001230,O00400,P0087,5,2082.59,0.0
OI001231,O00401,P0115,4,2658.52,0.0
OI001232,O00401,P0083,4,9132.71,0.1
OI001233,O00401,P0054,3,17586.66,0.05
OI001234,O00402,P0003,2,28035.34,0.05
OI001235,O00402,P0021,3,29923.09,0.05
OI001236,O00402,P0037,2,29340.98,0.1
OI001237,O00402,P0093,2,12034.06,0.1
OI001238,O00403,P0118,4,13328.28,0.0
OI001239,O00403,P0078,3,9794.29,0.15
OI001240,O00403,P0110,4,10608.58,0.05
OI001241,O00404,P0102,2,3215.58,0.1
OI001242,O00404,P0061,2,11732.74,0.0
OI001243,O00404,P0103,1,19743.28,0.15
OI001244,O00405,P0017,5,18742.99,0.05
OI001245,O00405,P0023,1,5090.98,0.2
OI001246,O00405,P0026,4,12432.11,0.05
OI001247,O00405,P0021,3,29923.09,0.0
OI001248,O00406,P0072,1,23634.91,0.0
OI001249,O00406,P0007,3,22914.64,0.0
OI001250,O00407,P0023,5,5090.98,0.0
OI001251,O00407,P0106,1,29239.45,0.0
OI001252,O00408,P0015,5,12370.16,0.0
OI001253,O00408,P0080,4,22400.48,0.0
OI001254,O00408,P0030,3,7749.16,0.2
OI001255,O00408,P0016,3,14148.38,0.2
OI001256,O00409,P0099,5,9969.82,0.0
OI001257,O00410,P0110,5,10608.58,0.1
OI001258,O00410,P0089,1,15973.04,0.15
OI001259,O00411,P0119,4,3520.87,0.2
OI001260,O00412,P0108,5,27881.04,0.1
OI001261,O00412,P0097,1,3005.35,0.2
OI001262,O00412,P0015,5,12370.16,0.0
OI001263,O00412,P0014,5,15835.42,0.0
OI001264,O00413,P0081,2,15455.55,0.0
OI001265,O00413,P0016,2,14148.38,0.15
OI001266,O00414,P0091,5,21658.7,0.05
OI001267,O00414,P0057,1,6734.45,0.0
OI001268,O00414,P0098,3,16744.36,0.0
OI001269,O00415,P0016,2,14148.38,0.05
OI001270,O00415,P0109,4,5510.83,0.2
OI001271,O00416,P0032,4,28363.64,0.0
OI001272,O00417,P0065,3,20745.59,0.0
OI001273,O00417,P0022,4,29352.73,0.0
OI001274,O00417,P0011,2,29653.81,0.0
OI001275,O00418,P0054,4,17586.66,0.05
OI001276,O00418,P0101,4,29055.75,0.05
OI001277,O00418,P0030,5,7749.16,0.2
OI001278,O00418,P0018,3,25587.96,0.0
OI001279,O00418,P0103,4,19743.28,0.0
OI001280,O00419,P0092,5,26656.16,0.0
OI001281,O00420,P0044,3,22002.91,0.05
OI001282,O00421,P0056,4,26540.94,0.2
OI001283,O00421,P0008,1,26103.7,0.15
OI001284,O00422,P0116,1,22662.54,0.15
OI001285,O00422,P0074,5,23258.13,0.0
OI001286,O00423,P0052,5,2818.25,0.2
OI001287,O00423,P0114,3,9431.72,0.15
OI001288,O00423,P0088,3,16504.89,0.0
OI001289,O00423,P0090,1,12974.36,0.2
OI001290,O00424,P0116,2,22662.54,0.15
OI001291,O00424,P0068,4,1929.24,0.05
OI001292,O00424,P0079,2,3907.55,0.1
OI001293,O00425,P0101,3,29055.75,0.2
OI001294,O00425,P0080,4,22400.48,0.2
OI001295,O00425,P0084,2,29957.77,0.0
OI001296,O00425,P0057,1,6734.45,0.0
OI001297,O00425,P0090,5,12974.36,0.0
OI001298,O00426,P0093,5,12034.06,0.1
OI001299,O00426,P0095,3,28613.34,0.0
OI001300,O00426,P0113,1,12664.59,0.1
OI001301,O00426,P0017,5,18742.99,0.0
OI001302,O00427,P0044,1,22002.91,0.2
OI001303,O00427,P0097,5,3005.35,0.1
OI001304,O00427,P0082,3,6739.91,0.0
OI001305,O00427,P0021,3,29923.09,0.15
OI001306,O00427,P0003,4,28035.34,0.1
OI001307,O00428,P0094,1,12871.71,0.2
OI001308,O00429,P0034,3,29981.28,0.0
OI001309,O00429,P0081,1,15455.55,0.2
OI001310,O00429,P0065,1,20745.59,0.05
OI001311,O00430,P0074,4,23258.13,0.0
OI001312,O00430,P0095,2,28613.34,0.2
OI001313,O00430,P0001,5,5815.44,0.1
OI001314,O00431,P0109,3,5510.83,0.15
OI001315,O00431,P0077,5,4058.28,0.15
OI001316,O00431,P0030,2,7749.16,0.15
OI001317,O00431,P0045,4,22454.73,0.1
OI001318,O00431,P0039,2,22385.74,0.0
OI001319,O00432,P0067,3,29430.12,0.05
OI001320,O00432,P0075,1,8404.97,0.0
OI001321,O00432,P0025,4,11320.25,0.2
OI001322,O00433,P0011,2,29653.81,0.05
OI001323,O00433,P0012,2,28948.95,0.05
OI001324,O00433,P0008,1,26103.7,0.0
OI001325,O00433,P0055,5,20284.12,0.05
OI001326,O00434,P0072,3,23634.91,0.1
OI001327,O00434,P0067,4,29430.12,0.15
OI001328,O00434,P0100,4,26223.39,0.05
OI001329,O00434,P0051,4,29022.02,0.15
OI001330,O00434,P0112,4,2861.72,0.2
OI001331,O00435,P0019,2,28629.69,0.05
OI001332,O00435,P0065,4,20745.59,0.0
OI001333,O00436,P0111,4,19761.46,0.05
OI001334,O00436,P0068,1,1929.24,0.15
OI001335,O00436,P0016,2,14148.38,0.1
OI001336,O00436,P0089,3,15973.04,0.0
OI001337,O00436,P0028,5,20532.06,0.2
OI001338,O00437,P0015,3,12370.16,0.0
OI001339,O00437,P0016,5,14148.38,0.0
OI001340,O00437,P0048,1,27431.78,0.0
OI001341,O00437,P0074,3,23258.13,0.0
OI001342,O00438,P0038,2,361.97,0.0
OI001343,O00438,P0063,5,19689.07,0.05
OI001344,O00438,P0004,1,8571.23,0.0
OI001345,O00439,P0028,4,20532.06,0.0
OI001346,O00439,P0024,1,9812.32,0.1
OI001347,O00439,P0105,3,17274.11,0.0
OI001348,O00440,P0054,4,17586.66,0.1
OI001349,O00441,P0073,3,6309.86,0.2
OI001350,O00441,P0058,4,19519.27,0.05
OI001351,O00441,P0116,5,22662.54,0.0
OI001352,O00442,P0065,4,20745.59,0.2
OI001353,O00442,P0082,4,6739.91,0.15
OI001354,O00443,P0020,1,1192.67,0.2
OI001355,O00443,P0111,5,19761.46,0.15
OI001356,O00443,P0094,5,12871.71,0.05
OI001357,O00443,P0042,4,27113.7,0.0
OI001358,O00444,P0044,4,22002.91,0.15
OI001359,O00444,P0070,3,19923.53,0.15
OI001360,O00444,P0006,1,16212.79,0.2
OI001361,O00444,P0086,2,26990.09,0.15
OI001362,O00445,P0074,3,23258.13,0.1
OI001363,O00446,P0083,5,9132.71,0.0
OI001364,O00447,P0080,5,22400.48,0.2
OI001365,O00447,P0070,1,19923.53,0.1
OI001366,O00448,P0025,1,11320.25,0.0
OI001367,O00448,P0097,5,3005.35,0.0
OI001368,O00448,P0061,1,11732.74,0.0
OI001369,O00448,P0065,2,20745.59,0.0
OI001370,O00448,P0115,5,2658.52,0.05
OI001371,O00449,P0104,5,25379.76,0.1
OI001372,O00450,P0052,4,2818.25,0.2
OI001373,O00450,P0076,1,7609.55,0.0
OI001374,O00450,P0006,4,16212.79,0.0
OI001375,O00451,P0004,4,8571.23,0.0
OI001376,O00451,P0111,1,19761.46,0.0
OI001377,O00451,P0068,1,1929.24,0.1
OI001378,O00451,P0041,2,18672.23,0.0
OI001379,O00452,P0024,1,9812.32,0.0
OI001380,O00452,P0033,3,20746.57,0.05
OI001381,O00453,P0008,3,26103.7,0.0
OI001382,O00453,P0079,1,3907.55,0.15
OI001383,O00454,P0039,4,22385.74,0.0
OI001384,O00455,P0019,3,28629.69,0.0
OI001385,O00455,P0053,4,16152.78,0.2
OI001386,O00455,P0115,1,2658.52,0.0
OI001387,O00456,P0031,5,20367.01,0.1
OI001388,O00456,P0097,2,3005.35,0.05
OI001389,O00457,P0097,1,3005.35,0.0
OI001390,O00457,P0065,4,20745.59,0.1
OI001391,O00457,P0050,4,28891.25,0.0
OI001392,O00457,P0015,4,12370.16,0.0
OI001393,O00457,P0035,4,7207.71,0.15
OI001394,O00458,P0117,1,13360.22,0.0
OI001395,O00458,P0114,5,9431.72,0.1
OI001396,O00459,P0032,5,28363.64,0.15
OI001397,O00460,P0039,4,22385.74,0.05
OI001398,O00460,P0073,1,6309.86,0.2
OI001399,O00461,P0027,2,5351.07,0.2
OI001400,O00461,P0101,2,29055.75,0.1
OI001401,O00461,P0019,4,28629.69,0.1
OI001402,O00461,P0048,4,27431.78,0.0
OI001403,O00461,P0070,1,19923.53,0.2
OI001404,O00462,P0107,2,20288.3,0.0
OI001405,O00462,P0080,1,22400.48,0.05
OI001406,O00462,P0038,3,361.97,0.1
OI001407,O00462,P0084,3,29957.77,0.2
OI001408,O00463,P0045,5,22454.73,0.2
OI001409,O00463,P0108,5,27881.04,0.0
OI001410,O00463,P0081,1,15455.55,0.0
OI001411,O00463,P0028,5,20532.06,0.1
OI001412,O00464,P0039,1,22385.74,0.05
OI001413,O00465,P0107,2,20288.3,0.15
OI001414,O00466,P0036,5,8960.67,0.2
OI001415,O00466,P0113,3,12664.59,0.15
OI001416,O00466,P0056,3,26540.94,0.15
OI001417,O00466,P0027,3,5351.07,0.2
OI001418,O00466,P0079,4,3907.55,0.0
OI001419,O00467,P0085,3,20620.59,0.0
OI001420,O00467,P0042,4,27113.7,0.1
OI001421,O00468,P0003,2,28035.34,0.15
OI001422,O00468,P0117,1,13360.22,0.1
OI001423,O00468,P0089,4,15973.04,0.0
OI001424,O00469,P0087,2,2082.59,0.05
OI001425,O00470,P0115,4,2658.52,0.1
OI001426,O00470,P0090,1,12974.36,0.2
OI001427,O00470,P0091,1,21658.7,0.1
OI001428,O00470,P0063,1,19689.07,0.2
OI001429,O00470,P0098,4,16744.36,0.15
OI001430,O00471,P0046,4,23621.0,0.2
OI001431,O00472,P0046,1,23621.0,0.0
OI001432,O00472,P0050,4,28891.25,0.0
OI001433,O00472,P0023,2,5090.98,0.05
OI001434,O00472,P0108,1,27881.04,0.0
OI001435,O00472,P0099,1,9969.82,0.2
OI001436,O00473,P0088,3,16504.89,0.0
OI001437,O00473,P0118,1,13328.28,0.2
OI001438,O00473,P0091,5,21658.7,0.15
OI001439,O00474,P0104,2,25379.76,0.05
OI001440,O00474,P0092,3,26656.16,0.0
OI001441,O00474,P0029,3,7057.79,0.05
OI001442,O00475,P0027,4,5351.07,0.0
OI001443,O00475,P0001,3,5815.44,0.1
OI001444,O00475,P0026,5,12432.11,0.05
OI001445,O00475,P0106,2,29239.45,0.1
OI001446,O00475,P0082,2,6739.91,0.15
OI001447,O00476,P0087,1,2082.59,0.1
OI001448,O00476,P0088,2,16504.89,0.15
OI001449,O00476,P0078,1,9794.29,0.0
OI001450,O00476,P0073,3,6309.86,0.1
OI001451,O00476,P0023,2,5090.98,0.1
OI001452,O00477,P0025,1,11320.25,0.15
OI001453,O00477,P0109,5,5510.83,0.1
OI001454,O00477,P0087,3,2082.59,0.15
OI001455,O00478,P0114,1,9431.72,0.2
OI001456,O00478,P0059,3,28394.29,0.05
OI001457,O00478,P0001,4,5815.44,0.0
OI001458,O00478,P0055,1,20284.12,0.15
OI001459,O00478,P0083,5,9132.71,0.05
OI001460,O00479,P0047,2,15113.63,0.0
OI001461,O00479,P0067,3,29430.12,0.05
OI001462,O00479,P0098,5,16744.36,0.05
OI001463,O00479,P0006,3,16212.79,0.0
OI001464,O00480,P0025,5,11320.25,0.2
OI001465,O00480,P0043,1,23683.68,0.15
OI001466,O00480,P0011,2,29653.81,0.15
OI001467,O00480,P0113,4,12664.59,0.0
OI001468,O00481,P0026,3,12432.11,0.0
OI001469,O00481,P0022,1,29352.73,0.15
OI001470,O00482,P0004,4,8571.23,0.05
OI001471,O00483,P0076,3,7609.55,0.2
OI001472,O00484,P0032,2,28363.64,0.0
OI001473,O00484,P0014,1,15835.42,0.2
OI001474,O00484,P0061,3,11732.74,0.1
OI001476,O00485,P0100,4,26223.39,0.2
OI001477,O00486,P0081,4,15455.55,0.1
OI001478,O00487,P0011,1,29653.81,0.0
OI001479,O00488,P0041,1,18672.23,0.2
OI001480,O00488,P0114,2,9431.72,0.0
OI001481,O00488,P0109,4,5510.83,0.0
OI001482,O00488,P0089,3,15973.04,0.1
OI001483,O00489,P0009,5,11563.17,0.0
OI001484,O00489,P0014,3,15835.42,0.2
OI001485,O00489,P0087,4,2082.59,0.05
OI001486,O00489,P0008,1,26103.7,0.1
OI001487,O00490,P0030,5,7749.16,0.0
OI001488,O00490,P0111,4,19761.46,0.05
OI001489,O00490,P0077,4,4058.28,0.2
OI001490,O00490,P0101,4,29055.75,0.1
OI001492,O00491,P0044,5,22002.91,0.0
OI001493,O00491,P0084,5,29957.77,0.0
OI001494,O00491,P0087,1,2082.59,0.0
OI001495,O00491,P0101,1,29055.75,0.1
OI001496,O00492,P0076,2,7609.55,0.1
OI001497,O00493,P0082,3,6739.91,0.0
OI001498,O00493,P0066,4,28522.59,0.05
OI001499,O00494,P0057,1,6734.45,0.0
OI001500,O00494,P0024,2,9812.32,0.0
OI001501,O00494,P0032,5,28363.64,0.05
OI001502,O00494,P0018,5,25587.96,0.15
OI001503,O00494,P0103,3,19743.28,0.0
OI001504,O00495,P0114,3,9431.72,0.1
OI001505,O00495,P0070,3,19923.53,0.0
OI001506,O00495,P0100,3,26223.39,0.0
OI001507,O00495,P0019,5,28629.69,0.1
OI001508,O00495,P0061,2,11732.74,0.0
OI001509,O00496,P0065,5,20745.59,0.2
OI001510,O00496,P0105,1,17274.11,0.05
OI001511,O00497,P0026,2,12432.11,0.2
OI001512,O00497,P0082,1,6739.91,0.0
OI001513,O00497,P0117,2,13360.22,0.15
OI001514,O00498,P0089,5,15973.04,0.1
OI001515,O00498,P0060,3,3024.1,0.1
OI001516,O00498,P0077,3,4058.28,0.05
OI001517,O00498,P0043,3,23683.68,0.0
OI001518,O00499,P0059,1,28394.29,0.05
OI001519,O00500,P0118,2,13328.28,0.15
OI001520,O00500,P0001,2,5815.44,0.05
OI001521,O00501,P0028,3,20532.06,0.2
OI001522,O00501,P0031,4,20367.01,0.0
OI001523,O00501,P0062,4,17669.73,0.0
OI001524,O00501,P0095,1,28613.34,0.0
OI001525,O00501,P0099,1,9969.82,0.0
OI001526,O00502,P0004,2,8571.23,0.0
OI001527,O00502,P0072,4,23634.91,0.0
OI001528,O00502,P0015,5,12370.16,0.2
OI001529,O00503,P0006,2,16212.79,0.0
OI001530,O00503,P0004,2,8571.23,0.0
OI001531,O00503,P0026,3,12432.11,0.15
OI001532,O00504,P0044,5,22002.91,0.0
OI001533,O00504,P0109,2,5510.83,0.0
OI001534,O00505,P0023,3,5090.98,0.0
OI001535,O00506,P0107,2,20288.3,0.05
OI001536,O00507,P0044,2,22002.91,0.0
OI001537,O00508,P0031,2,20367.01,0.1
OI001538,O00508,P0048,5,27431.78,0.05
OI001539,O00508,P0104,1,25379.76,0.0
OI001540,O00508,P0085,2,20620.59,0.0
OI001541,O00509,P0025,4,11320.25,0.15
OI001542,O00509,P0069,3,28476.44,0.0
OI001543,O00510,P0055,5,20284.12,0.1
OI001544,O00510,P0082,2,6739.91,0.2
OI001545,O00510,P0032,5,28363.64,0.0
OI001546,O00510,P0118,2,13328.28,0.0
OI001547,O00510,P0006,2,16212.79,0.0
OI001548,O00511,P0112,5,2861.72,0.1
OI001549,O00511,P0017,4,18742.99,0.0
OI001550,O00511,P0109,1,5510.83,0.2
OI001551,O00512,P0102,2,3215.58,0.1
OI001552,O00512,P0085,4,20620.59,0.2
OI001553,O00512,P0079,5,3907.55,0.0
OI001554,O00512,P0009,4,11563.17,0.1
OI001555,O00513,P0023,5,5090.98,0.15
OI001556,O00513,P0042,4,27113.7,0.15
OI001557,O00513,P0092,4,26656.16,0.05
OI001558,O00513,P0048,3,27431.78,0.1
OI001559,O00514,P0082,1,6739.91,0.0
OI001560,O00514,P0118,2,13328.28,0.0
OI001561,O00514,P0102,4,3215.58,0.2
OI001562,O00514,P0075,2,8404.97,0.05
OI001563,O00515,P0040,4,18259.1,0.1
OI001564,O00515,P0055,2,20284.12,0.2
OI001565,O00516,P0033,2,20746.57,0.2
OI001566,O00516,P0071,1,1631.29,0.0
OI001567,O00516,P0011,4,29653.81,0.1
OI001568,O00517,P0030,4,7749.16,0.1
OI001569,O00517,P0075,5,8404.97,0.0
OI001570,O00517,P0006,4,16212.79,0.05
OI001571,O00518,P0056,4,26540.94,0.0
OI001572,O00518,P0053,3,16152.78,0.05
OI001573,O00518,P0048,1,27431.78,0.0
OI001574,O00518,P0103,4,19743.28,0.0
OI001575,O00519,P0083,1,9132.71,0.0
OI001577,O00519,P0046,5,23621.0,0.15
OI001578,O00520,P0101,3,29055.75,0.0
OI001579,O00521,P0016,1,14148.38,0.0
OI001580,O00522,P0070,2,19923.53,0.0
OI001581,O00523,P0087,3,2082.59,0.0
OI001582,O00523,P0043,3,23683.68,0.0
OI001583,O00524,P0018,5,25587.96,0.0
OI001584,O00524,P0110,1,10608.58,0.2
OI001585,O00524,P0097,3,3005.35,0.0
OI001586,O00524,P0092,3,26656.16,0.2
OI001587,O00524,P0095,4,28613.34,0.05
OI001588,O00525,P0097,2,3005.35,0.2
OI001589,O00525,P0084,4,29957.77,0.0
OI001590,O00525,P0002,2,25937.12,0.15
OI001591,O00525,P0061,2,11732.74,0.05
OI001592,O00525,P0066,2,28522.59,0.1
OI001593,O00526,P0101,4,29055.75,0.0
OI001594,O00526,P0071,1,1631.29,0.0
OI001595,O00526,P0097,2,3005.35,0.05
OI001596,O00526,P0060,4,3024.1,0.0
OI001597,O00526,P0093,4,12034.06,0.05
OI001598,O00527,P0004,2,8571.23,0.0
OI001599,O00527,P0048,1,27431.78,0.05
OI001600,O00527,P0018,3,25587.96,0.0
OI001601,O00527,P0074,2,23258.13,0.05
OI001602,O00527,P0112,4,2861.72,0.15
OI001603,O00528,P0098,3,16744.36,0.0
OI001604,O00528,P0100,5,26223.39,0.0
OI001605,O00528,P0089,5,15973.04,0.2
OI001606,O00528,P0069,1,28476.44,0.0
OI001607,O00529,P0043,5,23683.68,0.1
OI001608,O00529,P0073,5,6309.86,0.2
OI001609,O00530,P0049,5,22427.19,0.05
OI001610,O00530,P0027,2,5351.07,0.05
OI001611,O00530,P0051,1,29022.02,0.0
OI001612,O00530,P0009,5,11563.17,0.05
OI001613,O00531,P0012,5,28948.95,0.0
OI001614,O00531,P0022,1,29352.73,0.2
OI001615,O00531,P0014,5,15835.42,0.05
OI001616,O00532,P0024,2,9812.32,0.0
OI001617,O00533,P0037,5,29340.98,0.0
OI001618,O00533,P0027,4,5351.07,0.0
OI001619,O00533,P0030,3,7749.16,0.1
OI001620,O00533,P0038,1,361.97,0.0
OI001621,O00534,P0111,4,19761.46,0.0
OI001622,O00534,P0117,1,13360.22,0.0
OI001623,O00534,P0053,5,16152.78,0.05
OI001624,O00535,P0096,2,2845.8,0.0
OI001625,O00535,P0009,2,11563.17,0.0
OI001626,O00535,P0050,4,28891.25,0.2
OI001627,O00535,P0116,4,22662.54,0.0
OI001628,O00536,P0074,4,23258.13,0.0
OI001629,O00536,P0040,2,18259.1,0.0
OI001630,O00536,P0076,2,7609.55,0.05
OI001631,O00536,P0026,1,12432.11,0.2
OI001632,O00536,P0065,4,20745.59,0.1
OI001633,O00537,P0068,5,1929.24,0.05
OI001634,O00537,P0043,4,23683.68,0.05
OI001635,O00538,P0006,4,16212.79,0.0
OI001636,O00538,P0095,3,28613.34,0.05
OI001637,O00538,P0012,5,28948.95,0.2
OI001638,O00538,P0037,2,29340.98,0.05
OI001639,O00538,P0083,2,9132.71,0.0
OI001640,O00539,P0094,2,12871.71,0.15
OI001641,O00539,P0056,5,26540.94,0.0
OI001642,O00539,P0059,4,28394.29,0.15
OI001643,O00539,P0050,1,28891.25,0.0
OI001644,O00539,P0117,2,13360.22,0.0
OI001645,O00540,P0038,2,361.97,0.05
OI001646,O00540,P0086,4,26990.09,0.2
OI001647,O00540,P0118,5,13328.28,0.0
OI001648,O00540,P0009,3,11563.17,0.0
OI001649,O00540,P0090,1,12974.36,0.1
OI001650,O00541,P0053,3,16152.78,0.0
OI001651,O00541,P0058,5,19519.27,0.0
OI001652,O00541,P0022,4,29352.73,0.0
OI001653,O00542,P0082,4,6739.91,0.05
OI001654,O00543,P0096,2,2845.8,0.05
OI001655,O00543,P0052,1,2818.25,0.0
OI001656,O00543,P0110,3,10608.58,0.0
OI001657,O00544,P0042,4,27113.7,0.05
OI001658,O00544,P0086,4,26990.09,0.0
OI001659,O00545,P0071,2,1631.29,0.15
OI001660,O00546,P0018,2,25587.96,0.0
OI001661,O00546,P0061,1,11732.74,0.1
OI001662,O00546,P0106,1,29239.45,0.0
OI001663,O00546,P0036,3,8960.67,0.0
OI001664,O00547,P0095,1,28613.34,0.15
OI001665,O00547,P0051,3,29022.02,0.0
OI001666,O00547,P0022,4,29352.73,0.0
OI001668,O00547,P0086,1,26990.09,0.15
OI001669,O00548,P0028,5,20532.06,0.15
OI001670,O00548,P0057,1,6734.45,0.05
OI001671,O00548,P0090,3,12974.36,0.05
OI001672,O00548,P0007,1,22914.64,0.1
OI001673,O00548,P0108,1,27881.04,0.0
OI001674,O00549,P0099,3,9969.82,0.0
OI001675,O00549,P0026,2,12432.11,0.0
OI001676,O00549,P0119,1,3520.87,0.05
OI001677,O00549,P0032,1,28363.64,0.0
OI001678,O00550,P0106,1,29239.45,0.0
OI001679,O00550,P0025,1,11320.25,0.2
OI001680,O00550,P0088,2,16504.89,0.15
OI001681,O00551,P0006,5,16212.79,0.0
OI001682,O00551,P0054,3,17586.66,0.0
OI001683,O00552,P0081,5,15455.55,0.05
OI001684,O00552,P0025,4,11320.25,0.0
OI001685,O00552,P0080,2,22400.48,0.0
OI001686,O00552,P0027,1,5351.07,0.0
OI001687,O00552,P0120,3,20385.15,0.0
OI001688,O00553,P0052,3,2818.25,0.0
OI001689,O00554,P0028,3,20532.06,0.15
OI001690,O00554,P0059,5,28394.29,0.0
OI001691,O00554,P0029,1,7057.79,0.0
OI001692,O00554,P0009,2,11563.17,0.05
OI001693,O00555,P0099,1,9969.82,0.15
OI001694,O00555,P0077,5,4058.28,0.2
OI001695,O00555,P0064,5,12314.5,0.0
OI001697,O00556,P0077,2,4058.28,0.0
OI001698,O00556,P0042,2,27113.7,0.15
OI001699,O00557,P0109,1,5510.83,0.0
OI001700,O00557,P0086,1,26990.09,0.1
OI001701,O00557,P0062,5,17669.73,0.05
OI001702,O00558,P0066,5,28522.59,0.1
OI001703,O00558,P0082,1,6739.91,0.0
OI001704,O00558,P0095,1,28613.34,0.1
OI001705,O00558,P0030,1,7749.16,0.0
OI001706,O00559,P0095,2,28613.34,0.1
OI001707,O00559,P0055,1,20284.12,0.0
OI001708,O00560,P0048,3,27431.78,0.0
OI001709,O00560,P0064,2,12314.5,0.05
OI001710,O00561,P0083,2,9132.71,0.15
OI001711,O00561,P0005,5,29967.2,0.05
OI001712,O00562,P0018,1,25587.96,0.1
OI001713,O00562,P0036,4,8960.67,0.15
OI001714,O00562,P0041,3,18672.23,0.2
OI001715,O00563,P0030,3,7749.16,0.0
OI001716,O00564,P0027,1,5351.07,0.15
OI001717,O00564,P0070,2,19923.53,0.2
OI001718,O00565,P0078,4,9794.29,0.1
OI001719,O00565,P0112,3,2861.72,0.0
OI001720,O00566,P0081,4,15455.55,0.0
OI001721,O00566,P0001,2,5815.44,0.0
OI001722,O00566,P0009,2,11563.17,0.0
OI001723,O00566,P0112,2,2861.72,0.0
OI001724,O00567,P0076,2,7609.55,0.0
OI001725,O00567,P0071,5,1631.29,0.0
OI001726,O00568,P0093,2,12034.06,0.0
OI001727,O00568,P0060,4,3024.1,0.0
OI001728,O00568,P0040,5,18259.1,0.0
OI001729,O00568,P0022,3,29352.73,0.0
OI001730,O00569,P0058,4,19519.27,0.0
OI001731,O00569,P0082,3,6739.91,0.05
OI001732,O00569,P0026,4,12432.11,0.0
OI001733,O00569,P0035,4,7207.71,0.05
OI001734,O00569,P0111,4,19761.46,0.1
OI001735,O00570,P0095,4,28613.34,0.0
OI001736,O00570,P0056,4,26540.94,0.05
OI001737,O00570,P0098,1,16744.36,0.2
OI001738,O00570,P0020,3,1192.67,0.1
OI001739,O00570,P0105,5,17274.11,0.0
OI001740,O00571,P0094,3,12871.71,0.05
OI001741,O00571,P0023,3,5090.98,0.05
OI001742,O00571,P0033,5,20746.57,0.1
OI001743,O00571,P0049,4,22427.19,0.0
OI001744,O00571,P0060,3,3024.1,0.0
OI001745,O00572,P0026,1,12432.11,0.0
OI001746,O00572,P0020,5,1192.67,0.15
OI001747,O00572,P0118,3,13328.28,0.05
OI001748,O00572,P0025,4,11320.25,0.05
OI001749,O00573,P0096,3,2845.8,0.15
OI001750,O00573,P0048,5,27431.78,0.0
OI001751,O00573,P0050,4,28891.25,0.0
OI001752,O00573,P0063,1,19689.07,0.05
OI001753,O00574,P0021,3,29923.09,0.1
OI001754,O00574,P0025,4,11320.25,0.15
OI001755,O00574,P0098,3,16744.36,0.15
OI001756,O00574,P0056,1,26540.94,0.15
OI001757,O00574,P0033,4,20746.57,0.05
OI001758,O00575,P0032,1,28363.64,0.2
OI001759,O00575,P0062,3,17669.73,0.15
OI001760,O00576,P0090,2,12974.36,0.0
OI001761,O00577,P0059,5,28394.29,0.1
OI001762,O00577,P0088,2,16504.89,0.0
OI001763,O00577,P0019,1,28629.69,0.2
OI001764,O00577,P0033,1,20746.57,0.15
OI001765,O00577,P0032,4,28363.64,0.05
OI001766,O00578,P0116,4,22662.54,0.0
OI001767,O00578,P0011,4,29653.81,0.0
OI001768,O00578,P0067,3,29430.12,0.1
OI001769,O00578,P0117,5,13360.22,0.15
OI001770,O00578,P0025,4,11320.25,0.1
OI001771,O00579,P0094,1,12871.71,0.0
OI001772,O00579,P0053,5,16152.78,0.2
OI001773,O00579,P0097,3,3005.35,0.2
OI001774,O00580,P0035,2,7207.71,0.15
OI001775,O00580,P0096,4,2845.8,0.15
OI001776,O00581,P0001,4,5815.44,0.0
OI001777,O00581,P0022,1,29352.73,0.0
